"Country","Country_Code","Year","Month","Suspected","Total","Probable and confirmed","Confirmed","Probable","Suspected and confirmed"
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2005,"April",0,172,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2005,"May",0,717,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2005,"June",0,712,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2005,"July",0,1176,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2005,"August",0,915,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2005,"September",0,604,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2005,"October",0,459,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2005,"November",0,234,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2005,"December",0,749,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2006,"January",0,63,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2006,"February",0,108,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2006,"March",0,70,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2006,"April",0,77,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2006,"May",0,360,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2006,"June",0,810,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2006,"July",0,1416,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2006,"August",0,1094,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2006,"September",0,862,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2006,"October",0,1062,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2006,"November",0,584,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2006,"December",0,608,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2007,"January",0,144,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2007,"February",0,102,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2007,"March",0,131,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2007,"April",0,154,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2007,"May",0,192,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2007,"June",0,415,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2007,"July",0,1018,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2007,"August",0,1137,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2007,"September",0,1136,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2007,"October",0,520,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2007,"November",0,265,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2007,"December",0,177,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2008,"January",0,118,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2008,"February",0,129,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2008,"March",0,147,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2008,"April",0,111,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2008,"May",0,385,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2008,"June",0,846,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2008,"July",0,460,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2008,"August",0,426,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2008,"September",0,538,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2008,"October",0,473,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2008,"November",0,485,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2008,"December",0,369,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2009,"January",0,91,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2009,"February",0,143,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2009,"March",0,190,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2009,"April",0,260,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2009,"May",0,364,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2009,"June",0,665,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2009,"July",0,1139,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2009,"August",0,1177,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2009,"September",0,1410,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2009,"October",0,1006,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2009,"November",0,832,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2009,"December",0,527,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2010,"January",0,22929,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2011,"January",0,77,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2011,"February",0,57,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2011,"March",0,88,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2011,"April",0,104,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2011,"May",0,232,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2011,"June",0,313,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2011,"July",0,536,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2011,"August",0,566,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2011,"September",0,574,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2011,"October",0,727,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2011,"November",0,350,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2011,"December",0,192,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2012,"January",0,158,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2012,"February",0,126,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2012,"March",0,99,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2012,"April",0,156,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2012,"May",0,330,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2012,"June",0,737,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2012,"July",0,1241,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2012,"August",0,1268,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2012,"September",0,2472,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2012,"October",0,1478,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2012,"November",0,1047,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2012,"December",0,1034,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2013,"January",0,44718,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2013,"February",0,543,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2013,"March",0,800,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2013,"April",0,998,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2013,"May",0,537,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2013,"September",0,1496,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2013,"October",0,835,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2013,"November",0,370,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2013,"December",0,178,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2014,"January",0,1768,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2014,"February",0,104,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2014,"March",0,215,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2014,"April",0,91,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2014,"May",0,212,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2014,"June",0,247,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2014,"July",0,186,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2014,"August",0,208,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2014,"September",0,168,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2014,"October",0,58,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2014,"November",0,74,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2014,"December",0,307,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2015,"January",0,1964,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2015,"February",0,34,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2015,"March",0,37,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2015,"April",0,68,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2015,"May",0,65,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2015,"June",0,156,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2015,"July",0,203,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2015,"August",0,376,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2015,"September",0,247,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2015,"October",0,233,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2015,"November",0,203,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2015,"December",0,159,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2016,"January",0,5716,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2016,"February",0,79,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2016,"March",0,54,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2016,"April",0,50,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2016,"May",0,390,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2016,"June",0,638,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2016,"July",0,1034,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2016,"August",0,769,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2016,"September",0,641,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2016,"October",0,904,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2016,"November",0,593,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2016,"December",0,386,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2017,"January",0,11395,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2017,"February",0,102,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2017,"March",0,86,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2017,"April",0,309,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2017,"May",0,937,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2017,"June",0,1666,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2017,"July",0,2219,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2017,"August",0,1925,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2017,"September",0,1542,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2017,"October",0,1192,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2017,"November",0,540,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2017,"December",0,186,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2018,"January",0,6512,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2018,"February",0,67,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2018,"March",0,109,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2018,"April",0,168,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2018,"May",0,318,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2018,"June",0,892,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2018,"July",0,1664,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2018,"August",0,962,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2018,"September",0,758,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2018,"October",0,430,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2018,"November",0,380,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2018,"December",0,504,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2019,"January",0,39585,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2019,"February",0,430,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2019,"March",0,582,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2019,"April",0,1212,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2019,"May",0,2030,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2019,"June",0,6613,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2019,"July",0,8904,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2019,"August",0,7543,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2019,"September",0,6453,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2019,"October",0,2801,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2019,"November",0,1411,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2019,"December",0,422,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2020,"January",0,245,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2020,"February",0,198,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2020,"March",0,239,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2020,"April",0,157,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2020,"May",0,663,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2020,"June",0,759,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2020,"July",0,1487,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2020,"August",0,1757,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2020,"September",0,964,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2020,"October",0,661,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2020,"November",0,425,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2020,"December",0,137,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2021,"January",0,111,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2021,"February",0,55,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2021,"March",0,35,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2021,"April",0,45,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2021,"May",0,94,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2021,"June",0,131,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2021,"July",0,198,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2021,"August",0,256,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2021,"September",0,174,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2021,"October",0,142,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2021,"November",0,66,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2021,"December",0,33,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2022,"January",0,5,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2022,"February",0,12,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2022,"March",0,75,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2022,"April",0,93,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2022,"May",0,833,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2022,"June",0,3788,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2022,"July",0,9158,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2022,"August",0,6337,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2022,"September",0,3905,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2022,"October",0,2799,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2022,"November",0,1247,0,0,0,0
"LAO PEOPLE'S DEMOCRATIC REPUBLIC","LAO",2022,"December",0,762,0,0,0,0
"MACAU","MAC",2000,"January",0,0,0,0,0,0
"MACAU","MAC",2001,"January",0,1418,0,0,0,0
"MACAU","MAC",2002,"January",0,2,0,0,0,0
"MACAU","MAC",2003,"January",0,28,0,0,0,0
"MACAU","MAC",2004,"January",0,2,0,0,0,0
"MACAU","MAC",2005,"January",0,0,0,0,0,0
"MACAU","MAC",2006,"January",0,6,0,0,0,0
"MACAU","MAC",2007,"January",0,14,0,0,0,0
"MACAU","MAC",2008,"January",0,3,0,0,0,0
"MACAU","MAC",2010,"January",0,6,0,0,0,0
"MACAU","MAC",2013,"January",0,9,0,0,0,0
"MACAU","MAC",2014,"January",0,17,0,0,0,0
"MACAU","MAC",2015,"January",0,3,0,0,0,0
"MACAU","MAC",2016,"January",0,11,0,0,0,0
"MACAU","MAC",2017,"January",0,17,0,0,0,0
"MACAU","MAC",2018,"January",0,18,0,0,0,0
"MALAYSIA","MYS",1963,"January",0,41,0,0,0,0
"MALAYSIA","MYS",1973,"January",0,1487,0,0,0,0
"MALAYSIA","MYS",1974,"January",0,2200,0,0,0,0
"MALAYSIA","MYS",1975,"January",0,830,0,0,0,0
"MALAYSIA","MYS",1976,"January",0,790,0,0,0,0
"MALAYSIA","MYS",1977,"January",0,780,0,0,0,0
"MALAYSIA","MYS",1978,"January",0,929,0,0,0,0
"MALAYSIA","MYS",1979,"January",0,862,0,0,0,0
"MALAYSIA","MYS",1980,"January",0,668,0,0,0,0
"MALAYSIA","MYS",1981,"January",0,524,0,0,0,0
"MALAYSIA","MYS",1982,"January",0,3052,0,0,0,0
"MALAYSIA","MYS",1983,"January",0,790,0,0,0,0
"MALAYSIA","MYS",1984,"January",0,702,0,0,0,0
"MALAYSIA","MYS",1985,"January",0,367,0,0,0,0
"MALAYSIA","MYS",1986,"January",0,1408,0,0,0,0
"MALAYSIA","MYS",1987,"January",0,2025,0,0,0,0
"MALAYSIA","MYS",1988,"January",0,1428,0,0,0,0
"MALAYSIA","MYS",1989,"January",0,2564,0,0,0,0
"MALAYSIA","MYS",1990,"January",0,4880,0,0,0,0
"MALAYSIA","MYS",1991,"January",0,6628,0,0,0,0
"MALAYSIA","MYS",1992,"January",0,5473,0,0,0,0
"MALAYSIA","MYS",1993,"January",0,5615,0,0,0,0
"MALAYSIA","MYS",1994,"January",0,3133,0,0,0,0
"MALAYSIA","MYS",1995,"January",0,264,0,0,0,0
"MALAYSIA","MYS",1995,"February",0,233,0,0,0,0
"MALAYSIA","MYS",1995,"March",0,244,0,0,0,0
"MALAYSIA","MYS",1995,"April",0,289,0,0,0,0
"MALAYSIA","MYS",1995,"May",0,647,0,0,0,0
"MALAYSIA","MYS",1995,"June",0,756,0,0,0,0
"MALAYSIA","MYS",1995,"July",0,809,0,0,0,0
"MALAYSIA","MYS",1995,"August",0,1021,0,0,0,0
"MALAYSIA","MYS",1995,"September",0,792,0,0,0,0
"MALAYSIA","MYS",1995,"October",0,544,0,0,0,0
"MALAYSIA","MYS",1995,"November",0,533,0,0,0,0
"MALAYSIA","MYS",1995,"December",0,468,0,0,0,0
"MALAYSIA","MYS",1996,"January",0,14255,0,0,0,0
"MALAYSIA","MYS",1997,"January",0,19429,0,0,0,0
"MALAYSIA","MYS",1998,"January",0,27381,0,0,0,0
"MALAYSIA","MYS",1999,"January",0,10146,0,0,0,0
"MALAYSIA","MYS",2000,"January",0,652,0,0,0,0
"MALAYSIA","MYS",2000,"February",0,647,0,0,0,0
"MALAYSIA","MYS",2000,"March",0,572,0,0,0,0
"MALAYSIA","MYS",2000,"April",0,585,0,0,0,0
"MALAYSIA","MYS",2000,"May",0,658,0,0,0,0
"MALAYSIA","MYS",2000,"June",0,692,0,0,0,0
"MALAYSIA","MYS",2000,"July",0,1083,0,0,0,0
"MALAYSIA","MYS",2000,"August",0,951,0,0,0,0
"MALAYSIA","MYS",2000,"September",0,712,0,0,0,0
"MALAYSIA","MYS",2000,"October",0,670,0,0,0,0
"MALAYSIA","MYS",2000,"November",0,870,0,0,0,0
"MALAYSIA","MYS",2000,"December",0,713,0,0,0,0
"MALAYSIA","MYS",2001,"January",0,16368,0,0,0,0
"MALAYSIA","MYS",2002,"January",0,32767,0,0,0,0
"MALAYSIA","MYS",2003,"January",0,31545,0,0,0,0
"MALAYSIA","MYS",2004,"January",0,33895,0,0,0,0
"MALAYSIA","MYS",2005,"January",0,39686,0,0,0,0
"MALAYSIA","MYS",2006,"January",0,38556,0,0,0,0
"MALAYSIA","MYS",2007,"January",0,48846,0,0,0,0
"MALAYSIA","MYS",2008,"January",0,49335,0,0,0,0
"MALAYSIA","MYS",2009,"January",0,4749,0,41486,0,0
"MALAYSIA","MYS",2009,"February",0,3693,0,0,0,0
"MALAYSIA","MYS",2009,"March",0,3577,0,0,0,0
"MALAYSIA","MYS",2009,"April",0,3732,0,0,0,0
"MALAYSIA","MYS",2009,"May",0,2845,0,0,0,0
"MALAYSIA","MYS",2009,"June",0,2398,0,0,0,0
"MALAYSIA","MYS",2009,"July",0,2363,0,0,0,0
"MALAYSIA","MYS",2009,"August",0,1651,0,0,0,0
"MALAYSIA","MYS",2009,"September",0,1641,0,0,0,0
"MALAYSIA","MYS",2009,"October",0,1568,0,0,0,0
"MALAYSIA","MYS",2009,"November",0,1579,0,0,0,0
"MALAYSIA","MYS",2009,"December",0,2488,0,0,0,0
"MALAYSIA","MYS",2010,"January",0,3978,0,46171,0,0
"MALAYSIA","MYS",2010,"February",0,4032,0,0,0,0
"MALAYSIA","MYS",2010,"March",0,4446,0,0,0,0
"MALAYSIA","MYS",2010,"April",0,3274,0,0,0,0
"MALAYSIA","MYS",2010,"May",0,2930,0,0,0,0
"MALAYSIA","MYS",2010,"June",0,4380,0,0,0,0
"MALAYSIA","MYS",2010,"July",0,4039,0,0,0,0
"MALAYSIA","MYS",2010,"August",0,3629,0,0,0,0
"MALAYSIA","MYS",2010,"September",0,4175,0,0,0,0
"MALAYSIA","MYS",2010,"October",0,2939,0,0,0,0
"MALAYSIA","MYS",2010,"November",0,2261,0,0,0,0
"MALAYSIA","MYS",2010,"December",0,2330,0,0,0,0
"MALAYSIA","MYS",2011,"January",0,22356,0,0,0,0
"MALAYSIA","MYS",2011,"February",0,1635,0,0,0,0
"MALAYSIA","MYS",2011,"March",0,1390,0,0,0,0
"MALAYSIA","MYS",2011,"April",0,1510,0,0,0,0
"MALAYSIA","MYS",2011,"May",0,1852,0,0,0,0
"MALAYSIA","MYS",2011,"June",0,1574,0,0,0,0
"MALAYSIA","MYS",2011,"July",0,1934,0,0,0,0
"MALAYSIA","MYS",2011,"August",0,1214,0,0,0,0
"MALAYSIA","MYS",2011,"September",0,1287,0,0,0,0
"MALAYSIA","MYS",2011,"October",0,1801,0,0,0,0
"MALAYSIA","MYS",2011,"November",0,1580,0,0,0,0
"MALAYSIA","MYS",2011,"December",0,1791,0,0,0,0
"MALAYSIA","MYS",2012,"January",0,2473,0,0,0,0
"MALAYSIA","MYS",2012,"February",0,2333,0,0,0,0
"MALAYSIA","MYS",2012,"March",0,1984,0,0,0,0
"MALAYSIA","MYS",2012,"April",0,2259,0,0,0,0
"MALAYSIA","MYS",2012,"May",0,1606,0,0,0,0
"MALAYSIA","MYS",2012,"June",0,1502,0,0,0,0
"MALAYSIA","MYS",2012,"July",0,1852,0,0,0,0
"MALAYSIA","MYS",2012,"August",0,1455,0,0,0,0
"MALAYSIA","MYS",2012,"September",0,1873,0,0,0,0
